grid_id	Cropland
711	0.372103536033219
949	0.893224177579782
774	0.551841808215365
743	0.608820981853061
739	0.262325848227642
784	0.889548679719195
786	0.718680894093542
810	0.654045845506872
780	0.515914725085547
884	0.729133658578521
885	0.638203169090514
917	0.643495684860638
951	0.657894499731475
