grid_id	Species	Abundance.trend	summer_host	hetero_mono	pest	primary_host	holocyclic	host_breadth	host_breadth2	native	origin	body_length	tmp.modern	tmp.trend	pre.modern	pre.trend	Cropland	Cropland.trend	PLAND	Longitude	Latitude	Dataset
1356	Hysteroneura setariae	-16.7669293374303	grass	H	Y	Prunus	Y	P	OP	Y	Nearctic	1.7	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Lipaphis pseudobrassicae	-10.5014378562965	forb	M	Y	None	Y	O	OP	N	Palearctic	1.9	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Aphis coreopsidis	-10.7533318283377	forb	H	N	Nyssa	Y	P	OP	Y	Nearctic	1.65	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Sitobion avenae	7.28289757398408	grass	M	Y	None	Y	O	OP	N	Palearctic	2.3	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Myzus persicae	-8.16033705965325	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Aphis nerii	1.6221334099531	forb	M	N	None	N	M	M	N	Palearctic	2.05	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Aphis illinoisensis	-5.06224591494533	forb	H	Y	Viburnum	Y	O	OP	Y	Nearctic	1.85	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Rhopalosiphum maidis	-18.2836732269362	grass	M	Y	None	N	O	OP	N	Palearctic	1.65	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Rhopalosiphum padi	-7.34383528836835	grass	M	Y	Prunus	N	O	OP	Y	Nearctic	2.45	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Schizaphis graminum	-5.07739619473855	grass	M	Y	None	Y	O	OP	N	Palearctic	1.7	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Aphis gossypii	-10.8712802791043	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.35	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Rhopalosiphum rufiabdominale	-12.6414619745608	forb_grass	H	Y	Prunus	Y	P	OP	N	Palearctic	2.3	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Aphis craccivora	-7.93110422801797	forb	M	Y	None	N	P	OP	N	Palearctic	1.8	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Forda marginata	-15.2944971510879	grass	M	Y	None	N	O	OP	N	Palearctic	2.35	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1356	Acyrthosiphon pisum	-10.7367719669209	forb	M	Y	None	Y	O	OP	N	Palearctic	3.45	16.0833336411576	0.00379850044729489	106.739882625285	0.00630402097169696	0.71589336579627	0.0206148751811013	0.881549877946214	-89.8878233	36.30882094	Midwest
1604	Lipaphis pseudobrassicae	-9.06931726692858	forb	M	Y	None	Y	O	OP	N	Palearctic	1.9	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Calaphis betulella	3.37517438467034	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Monellia caryella	-6.6015022169105	tree	M	Y	None	Y	M	M	Y	Nearctic	1.55	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Sitobion avenae	8.48092430893492	grass	M	Y	None	Y	O	OP	N	Palearctic	2.3	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Myzus persicae	-9.78942381957415	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Rhopalosiphum nymphaeae	-6.0716454488237	forb_grass	H	N	Prunus	Y	P	OP	N	Palearctic	2.25	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Schizaphis graminum	-6.375768551066	grass	M	Y	None	Y	O	OP	N	Palearctic	1.7	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Nearctaphis crataegifoliae	-8.68531003215044	forb	H	N	Crataegus	Y	O	OP	Y	Nearctic	2.05	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Macrosiphoniella spp.	-7.98353012063545	forb	M	N	None	Y	O	OP	N	Palearctic	2.85	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Therioaphis riehmi	-6.85069703382965	forb	M	Y	None	Y	O	OP	N	Palearctic	2.35	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Sipha flava	-5.64148146410716	grass	M	Y	None	Y	O	OP	Y	Nearctic	1.65	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Tetraneura spp.	-14.0507361715987	grass	H	Y	Ulmus	Y	O	OP	N	Palearctic	2.15	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Acyrthosiphon pisum	-5.23935878894196	forb	M	Y	None	Y	O	OP	N	Palearctic	3.45	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Colopha ulmicola	-9.30977785356196	grass	H	N	Ulmus	Y	M	M	Y	Nearctic	1.3	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis illinoisensis	-1.97117473750914	forb	H	Y	Viburnum	Y	O	OP	Y	Nearctic	1.85	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis spiraecola	-6.29403233210787	shrub	H	Y	Spiraea	Y	P	OP	N	Palearctic	1.7	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Dysaphis plantaginea	-17.3444012443547	tree	H	Y	Malus	Y	M	M	N	Palearctic	2.35	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Rhopalosiphum oxyacanthae	-10.7895606002205	grass	H	Y	Pyroidae	Y	O	OP	Y	Nearctic	2.35	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Nearctaphis bakeri	-9.3330108906616	forb	H	N	Pomoideae	Y	O	OP	Y	Nearctic	1.85	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Hyalopterus pruni	-12.4478686497257	grass	H	Y	Prunus	Y	M	M	N	Palearctic	2.05	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis gossypii	-3.47118161329942	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.35	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Hysteroneura setariae	-16.7293610838086	grass	H	Y	Prunus	Y	P	OP	Y	Nearctic	1.7	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis folsomii	6.62450159238277	forb	M	N	None	N	M	M	Y	Nearctic	1.7	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Capitophorus hippophaes	-5.03982788023455	forb	H	N	Elaeagnus_Hoppophae	Y	O	OP	N	Palearctic	1.8	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis nerii	-3.83129129969699	forb	M	N	None	N	M	M	N	Palearctic	2.05	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Anoecia oenotherae	-7.83811857614293	grass	H	N	Cornus	Y	M	M	Y	Nearctic	1.5	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis craccivora	-11.5690666857275	forb	M	Y	None	N	P	OP	N	Palearctic	1.8	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Rhopalosiphum maidis	-18.9563235560282	grass	M	Y	None	N	O	OP	N	Palearctic	1.65	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Drepanaphis acerifoliae	1.81208023748922	tree	M	N	None	Y	M	M	Y	Nearctic	2.1	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Macrosiphum euphorbiae	-9.10079021311604	shrub	H	Y	Rosa	Y	P	OP	Y	Nearctic	2.65	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Sipha elegans	-14.1077120765317	grass	M	Y	None	Y	O	OP	N	Palearctic	1.75	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Shivaphis celti	63.8614849432177	forb	M	N	None	N	M	M	N	Palearctic	2.25	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Rhopalosiphum rufiabdominale	-12.167266790798	forb_grass	H	Y	Prunus	Y	P	OP	N	Palearctic	2.3	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Anoecia cornicola	-8.89117289789286	grass	H	N	Cornus	Y	O	OP	Y	Nearctic	1.7	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Forda marginata	-14.1731724762663	grass	M	Y	None	N	O	OP	N	Palearctic	2.35	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Myzus lythri	-8.49142816520413	forb	H	N	Prunus	Y	P	OP	N	Palearctic	1.9	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Hyadaphis foeniculi	-5.54669222474991	forb	H	N	Symphoricarpos	Y	O	OP	N	Palearctic	1.95	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Therioaphis trifolii	-9.74383172234474	forb	M	Y	None	Y	O	OP	N	Palearctic	1.8	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Rhopalosiphum padi	-6.92793932164543	grass	M	Y	Prunus	N	O	OP	Y	Nearctic	2.45	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Geoica utricularia	-16.9273100560079	grass	M	Y	None	N	O	OP	N	Palearctic	2.3	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis coreopsidis	-7.70136955724945	forb	H	N	Nyssa	Y	P	OP	Y	Nearctic	1.65	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Aphis glycines	-20.7561381036714	forb	H	Y	Rhamnus	Y	O	OP	N	Palearctic	1.45	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1604	Capitophorus elaeagni	-6.92944276575292	forb	H	N	Elaeagnus	Y	O	OP	N	Palearctic	2.2	14.943601438942	0.00372713746477345	107.228424381642	0.0088660073490599	0.277060452155152	-0.016399935614628	0.208461208257677	-88.57625097	37.52218797	Midwest
1839	Acyrthosiphon lactucae	-0.523963847806097	forb	M	Y	None	Y	M	M	N	Palearctic	2.3	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis glycines	-21.9263150778738	forb	H	Y	Rhamnus	Y	O	OP	N	Palearctic	1.45	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis gossypii	-1.88312645269799	forb	H	Y	Rhamnus	Y	P	OP	N	Palearctic	1.35	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Nearctaphis bakeri	-7.60345313938395	forb	H	N	Pomoideae	Y	O	OP	Y	Nearctic	1.85	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Sipha flava	-5.25042548008309	grass	M	Y	None	Y	O	OP	Y	Nearctic	1.65	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Rhopalosiphum maidis	-18.9363697084961	grass	M	Y	None	N	O	OP	N	Palearctic	1.65	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Acyrthosiphon pisum	-8.96840303555304	forb	M	Y	None	Y	O	OP	N	Palearctic	3.45	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Therioaphis riehmi	-8.52341517108884	forb	M	Y	None	Y	O	OP	N	Palearctic	2.35	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Chaitophorus populicola	-10.7725815060433	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis craccivora	-7.88959400363863	forb	M	Y	None	N	P	OP	N	Palearctic	1.8	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Tetraneura spp.	-3.62803926459406	grass	H	Y	Ulmus	Y	O	OP	N	Palearctic	2.15	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Sitobion avenae	11.3419046657798	grass	M	Y	None	Y	O	OP	N	Palearctic	2.3	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Capitophorus hippophaes	-2.56587074394917	forb	H	N	Elaeagnus_Hoppophae	Y	O	OP	N	Palearctic	1.8	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Forda marginata	-14.7065478716192	grass	M	Y	None	N	O	OP	N	Palearctic	2.35	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Macrosiphum euphorbiae	-10.9667083472386	shrub	H	Y	Rosa	Y	P	OP	Y	Nearctic	2.65	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Myzus lythri	-8.7559216945727	forb	H	N	Prunus	Y	P	OP	N	Palearctic	1.9	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Rhopalosiphum oxyacanthae	-10.5474411266376	grass	H	Y	Pyroidae	Y	O	OP	Y	Nearctic	2.35	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Calaphis betulella	4.40066125535694	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Protaphis middletonii	2.54923018361062	forb_grass	M	N	None	Y	P	OP	Y	Nearctic	2	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Myzus persicae	-3.38474831068702	forb	H	Y	Prunus	Y	P	OP	N	Palearctic	1.75	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Anoecia cornicola	-10.2637396913132	grass	H	N	Cornus	Y	O	OP	Y	Nearctic	1.7	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Hysteroneura setariae	-15.0381388026534	grass	H	Y	Prunus	Y	P	OP	Y	Nearctic	1.7	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Iziphya flabella	0.669773346845104	grass	M	N	None	Y	M	M	Y	Nearctic	1.75	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Hyadaphis foeniculi	-3.75009825432926	forb	H	N	Symphoricarpos	Y	O	OP	N	Palearctic	1.95	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis nerii	-4.34157543750015	forb	M	N	None	N	M	M	N	Palearctic	2.05	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Rhopalosiphum rufiabdominale	-11.9021726643945	forb_grass	H	Y	Prunus	Y	P	OP	N	Palearctic	2.3	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Schizaphis graminum	-7.06404401029582	grass	M	Y	None	Y	O	OP	N	Palearctic	1.7	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Rhopalosiphum padi	-6.05913044898945	grass	M	Y	Prunus	N	O	OP	Y	Nearctic	2.45	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis spiraecola	-4.9229105024727	shrub	H	Y	Spiraea	Y	P	OP	N	Palearctic	1.7	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Anoecia oenotherae	-8.19462102039712	grass	H	N	Cornus	Y	M	M	Y	Nearctic	1.5	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Tinocallis saltans	2.24876246686636	tree	M	N	None	Y	M	M	N	Palearctic	1.8	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Lipaphis pseudobrassicae	-8.68563186541493	forb	M	Y	None	Y	O	OP	N	Palearctic	1.9	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Rhopalosiphum nymphaeae	-5.94811972420788	forb_grass	H	N	Prunus	Y	P	OP	N	Palearctic	2.25	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Aphis illinoisensis	-0.644500320845864	forb	H	Y	Viburnum	Y	O	OP	Y	Nearctic	1.85	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Therioaphis trifolii	-8.79619448601883	forb	M	Y	None	Y	O	OP	N	Palearctic	1.8	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Pemphigus spp.	10.4542612835435	forb_tree	V	N	Populus	Y	M	M	Y	Nearctic	1.7	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Hyalopterus pruni	-3.9849582276575	grass	H	Y	Prunus	Y	M	M	N	Palearctic	2.05	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Macrosiphoniella spp.	-4.82397920915354	forb	M	N	None	Y	O	OP	N	Palearctic	2.85	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Colopha ulmicola	-6.73134140422181	grass	H	N	Ulmus	Y	M	M	Y	Nearctic	1.3	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1839	Capitophorus elaeagni	-4.89687580742832	forb	H	N	Elaeagnus	Y	O	OP	N	Palearctic	2.2	13.2625001910298	0.0102751743517247	78.3171143644999	0.00710734451255889	0.218774223553477	-0.0251876745484166	0.19008245916314	-96.38063072	39.0021605	Midwest
1846	Drepanaphis acerifoliae	2.21714788078187	tree	M	N	None	Y	M	M	Y	Nearctic	2.1	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Therioaphis riehmi	-7.2114401286605	forb	M	Y	None	Y	O	OP	N	Palearctic	2.35	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Calaphis betulella	3.07234292077854	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Myzus lythri	-8.88481017527072	forb	H	N	Prunus	Y	P	OP	N	Palearctic	1.9	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Anoecia cornicola	-8.81656835018036	grass	H	N	Cornus	Y	O	OP	Y	Nearctic	1.7	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Chaitophorus populicola	1.93522063557101	tree	M	N	None	Y	M	M	Y	Nearctic	2.25	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
1846	Nearctaphis crataegifoliae	-9.35336336941108	forb	H	N	Crataegus	Y	O	OP	Y	Nearctic	2.05	13.5571431210708	0.00348583359815596	90.4571447542735	0.00579218777434277	0.369374873536415	-0.0063771667828372	0.259663611034153	-92.09463858	38.94692125	Midwest
