grid_id	Cropland
2846	0.34424719807155
2666	0.198078211006448
4116	0.0680771453745918
2754	0.609310628576378
3570	0.475284220387907
2753	0.39720031756057
3663	0.557414685510713
3758	0.464489923163605
2756	0.30252950446493
3110	0.445694256734687
2934	0.0840716940790005
2579	0.330780711524866
2938	0.487906442100662
2847	0.33640014585221
2758	0.128047781346267
2939	0.201022849914981
